datasource,symbol,message_count,bytes,duration,start_time,end_time
kraken-futures,PF_DOTUSD,229,162156,240,1708405087,1708405328
kraken-futures,PF_FILUSD,225,158444,240,1708405087,1708405328
kraken-futures,PF_LTCUSD,220,155624,240,1708405087,1708405328
kraken-futures,PF_XTZUSD,209,147362,240,1708405087,1708405328
kraken-futures,PF_ALGOUSD,218,157048,240,1708405087,1708405328
kraken-futures,PF_FTMUSD,233,161253,240,1708405087,1708405328
kraken-futures,PF_EOSUSD,218,153648,240,1708405087,1708405328
kraken-futures,PF_ETHUSD,458,214367,240,1708405087,1708405328
kraken-futures,PF_BATUSD,222,157283,240,1708405087,1708405328
kraken-futures,PF_LRCUSD,228,162725,240,1708405087,1708405328
kraken-futures,PF_LUNA2USD,218,155661,240,1708405087,1708405328
kraken-futures,PF_DOGEUSD,241,165916,240,1708405087,1708405328
kraken-futures,PF_KSMUSD,213,151905,240,1708405087,1708405328
kraken-futures,PF_ADAUSD,221,158380,240,1708405087,1708405328
kraken-futures,PF_CHZUSD,219,155131,240,1708405087,1708405328
kraken-futures,PF_XMRUSD,221,157148,240,1708405087,1708405328
kraken-futures,PF_SNXUSD,231,157033,240,1708405087,1708405328
kraken-futures,PF_MKRUSD,216,154633,240,1708405087,1708405328
kraken-futures,PF_OMGUSD,212,151110,240,1708405087,1708405328
kraken-futures,PF_BCHUSD,220,157441,240,1708405087,1708405328
kraken-futures,PF_XRPUSD,236,160845,240,1708405087,1708405328
kraken-futures,PF_AVAXUSD,232,162659,240,1708405087,1708405328
kraken-futures,PF_XBTUSD,270,175112,240,1708405087,1708405328
kraken-futures,PF_YFIUSD,218,153870,240,1708405087,1708405328
kraken-futures,PF_SOLUSD,256,172755,240,1708405087,1708405328
kraken-futures,PF_WAVESUSD,219,155394,240,1708405087,1708405328
kraken-futures,PF_MANAUSD,219,156494,240,1708405087,1708405328
kraken-futures,PF_GRTUSD,239,161968,240,1708405087,1708405328
kraken-futures,PF_ATOMUSD,218,155349,240,1708405087,1708405328
kraken-futures,PF_LINKUSD,219,158063,240,1708405087,1708405328
kraken-futures,PF_NEARUSD,235,161245,240,1708405087,1708405328
kraken-futures,PF_UNIUSD,214,152600,240,1708405087,1708405328
kraken-futures,PF_COMPUSD,213,149182,240,1708405087,1708405328
kraken-futures,PF_CRVUSD,215,152729,240,1708405087,1708405328
kraken-futures,PF_LPTUSD,221,156599,240,1708405087,1708405328
kraken-futures,PF_OPUSD,234,160922,240,1708405087,1708405328
kraken-futures,PF_APEUSD,225,158400,240,1708405087,1708405328
kraken-futures,PF_ETCUSD,212,151727,240,1708405087,1708405328
kraken-futures,PF_XLMUSD,216,155283,240,1708405087,1708405328
