datasource,symbol,message_count,bytes,duration,start_time,end_time
kraken,ACH/USD,2,496,240,1708405083,1708405324
kraken,ADA/AUD,2,466,240,1708405083,1708405324
kraken,ADA/ETH,2,522,240,1708405083,1708405324
kraken,ADA/EUR,14,2759,240,1708405083,1708405324
kraken,ADA/GBP,2,472,240,1708405083,1708405324
kraken,ADA/USD,8,1704,240,1708405083,1708405324
kraken,ADA/USDT,2,510,240,1708405083,1708405324
kraken,ADA/XBT,2,522,240,1708405083,1708405324
kraken,ADX/EUR,2,478,240,1708405083,1708405324
kraken,ADX/USD,2,483,240,1708405083,1708405324
kraken,AGLD/EUR,2,463,240,1708405083,1708405324
kraken,AGLD/USD,2,459,240,1708405083,1708405324
kraken,AIR/EUR,5,1110,240,1708405083,1708405324
kraken,AIR/USD,11,2221,240,1708405083,1708405324
kraken,AKT/EUR,2,460,240,1708405083,1708405324
kraken,AKT/USD,2,464,240,1708405083,1708405324
kraken,ALCX/EUR,2,452,240,1708405083,1708405324
kraken,ALCX/USD,2,457,240,1708405083,1708405324
kraken,ALGO/ETH,2,524,240,1708405083,1708405324
kraken,ALGO/EUR,5,1055,240,1708405083,1708405324
kraken,ANKR/XBT,2,548,240,1708405083,1708405324
kraken,ANT/ETH,2,468,240,1708405083,1708405324
kraken,ANT/EUR,2,442,240,1708405083,1708405324
kraken,ANT/USD,5,1045,240,1708405083,1708405324
kraken,ANT/XBT,2,504,240,1708405083,1708405324
kraken,APE/EUR,17,3311,240,1708405083,1708405324
kraken,APE/USD,32,6239,240,1708405083,1708405324
kraken,APE/USDT,20,4198,240,1708405083,1708405324
kraken,API3/EUR,2,447,240,1708405083,1708405324
kraken,API3/USD,5,1452,240,1708405083,1708405324
kraken,1INCH/EUR,2,462,240,1708405083,1708405324
kraken,1INCH/USD,2,461,240,1708405083,1708405324
kraken,AAVE/ETH,2,440,240,1708405083,1708405324
kraken,AAVE/EUR,5,1019,240,1708405083,1708405324
kraken,AAVE/GBP,2,452,240,1708405083,1708405324
kraken,AAVE/USD,5,1021,240,1708405083,1708405324
kraken,AAVE/XBT,5,1054,240,1708405083,1708405324
kraken,ACA/EUR,5,1019,240,1708405083,1708405324
kraken,ACA/USD,2,457,240,1708405083,1708405324
kraken,ACH/EUR,2,500,240,1708405083,1708405324
kraken,ALGO/GBP,2,470,240,1708405083,1708405324
kraken,ALGO/USD,14,2876,240,1708405083,1708405324
kraken,ALGO/USDT,2,528,240,1708405083,1708405324
kraken,ALGO/XBT,2,528,240,1708405083,1708405324
kraken,ALICE/EUR,2,445,240,1708405083,1708405324
kraken,ALICE/USD,2,445,240,1708405083,1708405324
kraken,ALPHA/EUR,2,526,240,1708405083,1708405324
kraken,ALPHA/USD,2,530,240,1708405083,1708405324
