datasource,symbol,message_count,bytes,duration,start_time,end_time
binance,ETHBTC,278,48564,60,1708397115,1708397175
binance,GASBTC,87,22337,60,1708397115,1708397175
binance,BNTETH,80,21667,60,1708397115,1708397175
binance,LTCBTC,141,29767,60,1708397115,1708397175
binance,BNBBTC,228,42415,60,1708397115,1708397175
binance,QTUMETH,66,19648,60,1708397115,1708397175
binance,SNTETH,62,18991,60,1708397115,1708397175
binance,EOSETH,59,18585,60,1708397115,1708397175
binance,NEOBTC,72,20307,60,1708397115,1708397175
binance,LTCBTC,272,47767,60,1708397175,1708397235
binance,GASBTC,84,22528,60,1708397175,1708397235
binance,ETHBTC,407,66868,60,1708397175,1708397235
binance,SNTETH,65,19758,60,1708397175,1708397235
binance,BNBBTC,375,66337,60,1708397175,1708397235
binance,BNTETH,89,23751,60,1708397175,1708397235
binance,QTUMETH,79,21766,60,1708397175,1708397235
binance,EOSETH,61,19215,60,1708397175,1708397235
binance,NEOBTC,67,20010,60,1708397175,1708397235
binance,BNBETH,101,24210,60,1708397175,1708397235
binance,BTCUSDT,2845,448724,60,1708397175,1708397235
binance,ETHUSDT,3982,634517,60,1708397175,1708397235
binance,BTCUSDT,3005,478720,60,1708397235,1708397301
binance,ETHUSDT,2745,447768,60,1708397235,1708397301
binance,BNBETH,140,30475,60,1708397235,1708397301
binance,LTCBTC,304,52988,60,1708397235,1708397301
binance,ETHBTC,422,70468,60,1708397235,1708397301
binance,BNBBTC,504,85788,60,1708397235,1708397301
binance,GASBTC,87,23424,60,1708397235,1708397301
binance,SNTETH,67,20746,60,1708397235,1708397301
binance,QTUMETH,71,21415,60,1708397235,1708397301
binance,BNTETH,111,27751,60,1708397235,1708397301
binance,NEOBTC,84,23002,60,1708397235,1708397301
binance,EOSETH,73,21559,60,1708397235,1708397301
binance,QTUMBTC,71,20316,60,1708397235,1708397301
binance,ZRXBTC,83,21836,60,1708397235,1708397301
binance,LRCBTC,73,20504,60,1708397235,1708397301
binance,LRCETH,141,29737,60,1708397235,1708397301
binance,ETHUSDT,2790,452675,60,1708397301,1708397361
binance,BTCUSDT,2212,360234,60,1708397301,1708397361
binance,BNBETH,194,37790,60,1708397301,1708397361
binance,BNBBTC,247,47221,60,1708397301,1708397361
binance,LTCBTC,216,40270,60,1708397301,1708397361
binance,ETHBTC,276,48643,60,1708397301,1708397361
