datasource,symbol,message_count,bytes,duration,start_time,end_time
coinbase,FOX-USD,1,420,60,1708397114,1708397174
coinbase,CHZ-USDT,1,419,60,1708397114,1708397174
coinbase,AAVE-GBP,1,401,60,1708397114,1708397174
coinbase,ORN-USD,19,7765,60,1708397114,1708397174
coinbase,SNT-USD,1,422,60,1708397114,1708397174
coinbase,EOS-EUR,1,412,60,1708397114,1708397174
coinbase,DOGE-USD,22,9480,60,1708397114,1708397174
coinbase,XCN-USD,1,433,60,1708397114,1708397174
coinbase,ALCX-USD,1,407,60,1708397114,1708397174
coinbase,ATOM-BTC,1,425,60,1708397114,1708397174
coinbase,DOGE-USD,20,8623,60,1708397174,1708397234
coinbase,BNT-USD,1,425,60,1708397174,1708397234
coinbase,ALGO-USD,4,1677,60,1708397174,1708397234
coinbase,XLM-BTC,1,435,60,1708397174,1708397234
coinbase,ICP-EUR,1,408,60,1708397174,1708397234
coinbase,SOL-BTC,2,853,60,1708397174,1708397234
coinbase,SWFTC-USD,11,4754,60,1708397174,1708397234
coinbase,ORN-USD,14,5726,60,1708397174,1708397234
coinbase,USDC-GBP,1,422,60,1708397174,1708397234
coinbase,MSOL-USD,1,405,60,1708397174,1708397234
coinbase,UMA-USD,1,411,60,1708397174,1708397234
coinbase,AAVE-EUR,1,406,60,1708397174,1708397234
coinbase,FOX-USD,4,1682,60,1708397174,1708397234
coinbase,XCN-USD,2,864,60,1708397174,1708397234
coinbase,BOBA-USD,1,414,60,1708397234,1708397296
coinbase,ROSE-USDT,1,419,60,1708397234,1708397296
coinbase,INDEX-USD,1,403,60,1708397234,1708397296
coinbase,PAX-USD,1,407,60,1708397234,1708397296
coinbase,XRP-USD,28,12187,60,1708397234,1708397296
coinbase,RLC-USD,7,2887,60,1708397234,1708397296
coinbase,PYR-USD,1,403,60,1708397234,1708397296
coinbase,00-USD,1,421,60,1708397234,1708397296
coinbase,WCFG-USD,1,412,60,1708397234,1708397296
coinbase,OCEAN-USD,1,413,60,1708397234,1708397296
coinbase,DOGE-USD,65,28008,60,1708397234,1708397296
coinbase,ALGO-USD,4,1681,60,1708397234,1708397296
coinbase,UMA-USD,13,5331,60,1708397234,1708397296
coinbase,XCN-USD,11,4752,60,1708397234,1708397296
coinbase,ORN-USD,3,1233,60,1708397234,1708397296
coinbase,SWFTC-USD,6,2591,60,1708397234,1708397296
coinbase,BNT-USD,1,424,60,1708397234,1708397296
coinbase,XRP-USD,13,5634,60,1708397296,1708397356
coinbase,API3-USD,7,2857,60,1708397296,1708397356
coinbase,MINA-EUR,1,408,60,1708397296,1708397356
coinbase,DOT-BTC,1,433,60,1708397296,1708397356
coinbase,MANA-ETH,1,432,60,1708397296,1708397356
coinbase,SNX-USD,2,826,60,1708397296,1708397356
coinbase,XYO-USD,2,861,60,1708397296,1708397356
coinbase,MAGIC-USD,1,418,60,1708397296,1708397356
coinbase,DOT-EUR,1,404,60,1708397296,1708397356
coinbase,PRO-USD,1,410,60,1708397296,1708397356
coinbase,ANKR-GBP,1,415,60,1708397296,1708397356
coinbase,DOGE-USD,38,16367,60,1708397296,1708397356
coinbase,SWFTC-USD,25,10818,60,1708397296,1708397356
coinbase,ALGO-USD,6,2517,60,1708397296,1708397356
coinbase,ALCX-USD,14,5681,60,1708397296,1708397356
coinbase,ORN-USD,8,3268,60,1708397296,1708397356
coinbase,USDC-GBP,1,421,60,1708397296,1708397356
