datasource,symbol,message_count,bytes,duration,start_time,end_time
dydx,ALGO-USD,1,10910,60,1708397114,1708397174
dydx,DOGE-USD,1,11067,60,1708397114,1708397174
dydx,CELO-USD,1,10804,60,1708397114,1708397174
dydx,SUSHI-USD,1,10857,60,1708397114,1708397174
dydx,LINK-USD,1,10869,60,1708397114,1708397174
dydx,MATIC-USD,4,11856,60,1708397114,1708397174
dydx,BCH-USD,1,10873,60,1708397114,1708397174
dydx,ICP-USD,1,10750,60,1708397114,1708397174
dydx,LTC-USD,1,10712,60,1708397114,1708397174
dydx,MKR-USD,1,10895,60,1708397114,1708397174
dydx,XLM-USD,1,11008,60,1708397174,1708397235
dydx,ADA-USD,1,10831,60,1708397174,1708397235
dydx,AVAX-USD,1,10826,60,1708397174,1708397235
dydx,SOL-USD,3,11635,60,1708397174,1708397235
dydx,ATOM-USD,1,10847,60,1708397174,1708397235
dydx,COMP-USD,1,10786,60,1708397174,1708397235
dydx,YFI-USD,1,11018,60,1708397174,1708397235
dydx,XTZ-USD,1,10822,60,1708397174,1708397235
dydx,XMR-USD,1,10891,60,1708397174,1708397235
dydx,AAVE-USD,4,11677,60,1708397174,1708397235
dydx,MATIC-USD,2,594,60,1708397174,1708397235
dydx,DOT-USD,2,11002,60,1708397235,1708397295
dydx,ZRX-USD,1,10794,60,1708397235,1708397295
dydx,SNX-USD,1,10830,60,1708397235,1708397295
dydx,ENJ-USD,2,11164,60,1708397235,1708397295
dydx,1INCH-USD,1,10761,60,1708397235,1708397295
dydx,NEAR-USD,4,11812,60,1708397235,1708397295
dydx,UNI-USD,1,10873,60,1708397235,1708397295
dydx,TRX-USD,1,11034,60,1708397235,1708397295
dydx,ETH-USD,8,13554,60,1708397235,1708397295
dydx,EOS-USD,1,10793,60,1708397235,1708397295
dydx,MATIC-USD,3,893,60,1708397235,1708397295
dydx,ALGO-USD,1,295,60,1708397235,1708397295
dydx,AAVE-USD,4,1292,60,1708397235,1708397295
dydx,DOGE-USD,1,407,60,1708397235,1708397295
dydx,ADA-USD,1,402,60,1708397235,1708397295
dydx,ATOM-USD,1,297,60,1708397235,1708397295
dydx,CRV-USD,1,10912,60,1708397295,1708397356
dydx,FIL-USD,3,11322,60,1708397295,1708397356
dydx,ETC-USD,1,10817,60,1708397295,1708397356
dydx,RUNE-USD,1,10830,60,1708397295,1708397356
dydx,ZEC-USD,1,10877,60,1708397295,1708397356
dydx,BTC-USD,4,12307,60,1708397295,1708397356
dydx,UMA-USD,1,10730,60,1708397295,1708397356
dydx,MATIC-USD,2,596,60,1708397295,1708397356
dydx,ETH-USD,3,1434,60,1708397295,1708397356
dydx,LTC-USD,1,293,60,1708397295,1708397356
