datasource,symbol,message_count,bytes,duration,start_time,end_time
binance-futures,ETHUSDT,156824,27277713,360,1708384670,1708385031
binance-futures,BTCUSDT,139192,24315892,360,1708384670,1708385031
binance-futures,EOSUSDT,7771,1347340,360,1708384670,1708385031
binance-futures,LINKUSDT,10853,1876938,360,1708384670,1708385031
binance-futures,BCHUSDT,8617,1480972,360,1708384670,1708385031
binance-futures,XRPUSDT,23226,4056094,360,1708384670,1708385031
binance-futures,ETCUSDT,10580,1808288,360,1708384670,1708385031
binance-futures,LTCUSDT,8618,1481995,360,1708384670,1708385031
binance-futures,XLMUSDT,4189,719085,360,1708384670,1708385031
binance-futures,TRXUSDT,2694,464966,360,1708384670,1708385031
binance-futures,LTCUSDT,7849,1350025,360,1708385031,1708385392
binance-futures,ETHUSDT,154608,26905339,360,1708385031,1708385392
binance-futures,ETCUSDT,9047,1546668,360,1708385031,1708385392
binance-futures,XRPUSDT,15703,2740515,360,1708385031,1708385392
binance-futures,BTCUSDT,123403,21547142,360,1708385031,1708385392
binance-futures,EOSUSDT,7649,1324099,360,1708385031,1708385392
binance-futures,LINKUSDT,10328,1785282,360,1708385031,1708385392
binance-futures,BCHUSDT,9439,1620642,360,1708385031,1708385392
binance-futures,TRXUSDT,3062,528170,360,1708385031,1708385392
binance-futures,XLMUSDT,2504,430633,360,1708385031,1708385392
binance-futures,DASHUSDT,1393,241403,360,1708385031,1708385392
binance-futures,BNBUSDT,13330,2292967,360,1708385031,1708385392
binance-futures,XTZUSDT,2895,496500,360,1708385031,1708385392
binance-futures,BATUSDT,1886,325834,360,1708385031,1708385392
binance-futures,XMRUSDT,3237,557839,360,1708385031,1708385392
binance-futures,ZECUSDT,2057,354282,360,1708385031,1708385392
binance-futures,ADAUSDT,13509,2322902,360,1708385031,1708385392
binance-futures,ATOMUSDT,4349,752592,360,1708385031,1708385392
binance-futures,ONTUSDT,1494,258877,360,1708385031,1708385392
binance-futures,IOTAUSDT,1881,326406,360,1708385031,1708385392
binance-futures,ETHUSDT,166372,28940544,360,1708385392,1708385753
binance-futures,BTCUSDT,141191,24636299,360,1708385392,1708385753
binance-futures,EOSUSDT,8250,1428989,360,1708385392,1708385753
binance-futures,TRXUSDT,2732,471770,360,1708385392,1708385753
binance-futures,BCHUSDT,7193,1234309,360,1708385392,1708385753
binance-futures,LINKUSDT,10098,1748270,360,1708385392,1708385753
binance-futures,XRPUSDT,13594,2373317,360,1708385392,1708385753
binance-futures,ETCUSDT,12033,2056084,360,1708385392,1708385753
binance-futures,XLMUSDT,3865,663020,360,1708385392,1708385753
binance-futures,LTCUSDT,9141,1572298,360,1708385392,1708385753
binance-futures,BNBUSDT,11320,1948868,360,1708385392,1708385753
binance-futures,ATOMUSDT,7845,1358240,360,1708385392,1708385753
binance-futures,XMRUSDT,7266,1250267,360,1708385392,1708385753
binance-futures,ZECUSDT,2743,471182,360,1708385392,1708385753
binance-futures,ONTUSDT,1801,311462,360,1708385392,1708385753
binance-futures,XTZUSDT,3103,533046,360,1708385392,1708385753
binance-futures,ADAUSDT,15344,2638322,360,1708385392,1708385753
binance-futures,DASHUSDT,2019,348443,360,1708385392,1708385753
binance-futures,IOTAUSDT,2420,420354,360,1708385392,1708385753
binance-futures,BATUSDT,2518,434683,360,1708385392,1708385753
binance-futures,THETAUSDT,5980,1031511,360,1708385392,1708385753
binance-futures,QTUMUSDT,1947,331837,360,1708385392,1708385753
binance-futures,VETUSDT,3287,573048,360,1708385392,1708385753
binance-futures,ZRXUSDT,2644,455134,360,1708385392,1708385753
binance-futures,ZILUSDT,2133,369824,360,1708385392,1708385753
binance-futures,COMPUSDT,2648,454125,360,1708385392,1708385753
binance-futures,KNCUSDT,1839,312528,360,1708385392,1708385753
binance-futures,ALGOUSDT,3923,686904,360,1708385392,1708385753
binance-futures,NEOUSDT,3264,558856,360,1708385392,1708385753
binance-futures,IOSTUSDT,2258,396269,360,1708385392,1708385753
binance-futures,XMRUSDT,12177,2093415,360,1708385753,1708386114
binance-futures,BNBUSDT,8266,1425069,360,1708385753,1708386114
binance-futures,DASHUSDT,1605,277565,360,1708385753,1708386114
binance-futures,ATOMUSDT,4786,829482,360,1708385753,1708386114
binance-futures,ADAUSDT,13019,2238124,360,1708385753,1708386114
binance-futures,IOTAUSDT,3058,531827,360,1708385753,1708386114
binance-futures,XTZUSDT,3077,527792,360,1708385753,1708386114
binance-futures,ONTUSDT,1589,274829,360,1708385753,1708386114
binance-futures,ZECUSDT,4037,692311,360,1708385753,1708386114
binance-futures,BATUSDT,1791,309670,360,1708385753,1708386114
binance-futures,ETHUSDT,185249,32206156,360,1708385753,1708386114
binance-futures,XRPUSDT,15249,2662258,360,1708385753,1708386114
binance-futures,BTCUSDT,146304,25540579,360,1708385753,1708386114
binance-futures,EOSUSDT,8351,1446115,360,1708385753,1708386114
binance-futures,ETCUSDT,12523,2141360,360,1708385753,1708386114
binance-futures,XLMUSDT,4163,715571,360,1708385753,1708386114
binance-futures,LINKUSDT,11068,1914722,360,1708385753,1708386114
binance-futures,BCHUSDT,6235,1070604,360,1708385753,1708386114
binance-futures,LTCUSDT,8300,1426968,360,1708385753,1708386114
binance-futures,TRXUSDT,2414,416388,360,1708385753,1708386114
binance-futures,VETUSDT,3083,537930,360,1708385753,1708386114
binance-futures,KNCUSDT,2415,409581,360,1708385753,1708386114
binance-futures,NEOUSDT,2685,459657,360,1708385753,1708386114
binance-futures,IOSTUSDT,1288,225658,360,1708385753,1708386114
binance-futures,QTUMUSDT,1923,327482,360,1708385753,1708386114
binance-futures,THETAUSDT,7181,1235341,360,1708385753,1708386114
binance-futures,ALGOUSDT,3921,686913,360,1708385753,1708386114
binance-futures,ZILUSDT,2239,388084,360,1708385753,1708386114
binance-futures,COMPUSDT,2430,417034,360,1708385753,1708386114
binance-futures,ZRXUSDT,2805,482920,360,1708385753,1708386114
binance-futures,RLCUSDT,13985,2383867,360,1708385753,1708386114
binance-futures,DOGEUSDT,17226,3033764,360,1708385753,1708386114
binance-futures,BANDUSDT,2669,455135,360,1708385753,1708386114
binance-futures,OMGUSDT,2029,347444,360,1708385753,1708386114
binance-futures,DOTUSDT,12900,2186762,360,1708385753,1708386114
binance-futures,KAVAUSDT,2155,372129,360,1708385753,1708386114
binance-futures,SNXUSDT,2405,407006,360,1708385753,1708386114
binance-futures,SXPUSDT,3126,537668,360,1708385753,1708386114
binance-futures,WAVESUSDT,2407,413723,360,1708385753,1708386114
binance-futures,MKRUSDT,3364,584646,360,1708385753,1708386114
binance-futures,XLMUSDT,3420,588124,360,1708386114,1708386475
binance-futures,ETHUSDT,165502,28781073,360,1708386114,1708386475
binance-futures,XRPUSDT,14738,2570735,360,1708386114,1708386475
binance-futures,LINKUSDT,9916,1714187,360,1708386114,1708386475
binance-futures,TRXUSDT,3096,532775,360,1708386114,1708386475
binance-futures,BTCUSDT,142989,24989964,360,1708386114,1708386475
binance-futures,EOSUSDT,10153,1758666,360,1708386114,1708386475
binance-futures,BCHUSDT,6602,1132875,360,1708386114,1708386475
binance-futures,LTCUSDT,8921,1533620,360,1708386114,1708386475
binance-futures,ETCUSDT,10407,1778222,360,1708386114,1708386475
binance-futures,ALGOUSDT,3131,548841,360,1708386114,1708386475
binance-futures,NEOUSDT,3391,580430,360,1708386114,1708386475
binance-futures,IOSTUSDT,1766,308908,360,1708386114,1708386475
binance-futures,THETAUSDT,4785,824987,360,1708386114,1708386475
binance-futures,VETUSDT,3487,607555,360,1708386114,1708386475
binance-futures,QTUMUSDT,2213,376819,360,1708386114,1708386475
binance-futures,ZRXUSDT,2956,508908,360,1708386114,1708386475
binance-futures,ZILUSDT,1747,303150,360,1708386114,1708386475
binance-futures,COMPUSDT,2374,407447,360,1708386114,1708386475
binance-futures,KNCUSDT,2204,374206,360,1708386114,1708386475
binance-futures,XTZUSDT,3020,517874,360,1708386114,1708386475
binance-futures,ATOMUSDT,6046,1047038,360,1708386114,1708386475
binance-futures,XMRUSDT,4937,849412,360,1708386114,1708386475
binance-futures,BNBUSDT,8950,1542060,360,1708386114,1708386475
binance-futures,ADAUSDT,13186,2266546,360,1708386114,1708386475
binance-futures,DASHUSDT,1582,273308,360,1708386114,1708386475
binance-futures,ZECUSDT,3244,556447,360,1708386114,1708386475
binance-futures,ONTUSDT,1607,277974,360,1708386114,1708386475
binance-futures,IOTAUSDT,2942,510607,360,1708386114,1708386475
binance-futures,BATUSDT,2275,392759,360,1708386114,1708386475
binance-futures,SNXUSDT,2699,456968,360,1708386114,1708386475
binance-futures,DOTUSDT,13534,2295090,360,1708386114,1708386475
binance-futures,DOGEUSDT,14940,2634285,360,1708386114,1708386475
binance-futures,OMGUSDT,1758,301371,360,1708386114,1708386475
binance-futures,SXPUSDT,2462,424377,360,1708386114,1708386475
binance-futures,BANDUSDT,2265,386589,360,1708386114,1708386475
