datasource,symbol,message_count,bytes,duration,start_time,end_time
dydx,LINK-USD,3,11434,360,1708384668,1708385029
dydx,LTC-USD,3,11442,360,1708384668,1708385029
dydx,ICP-USD,9,13813,360,1708384668,1708385029
dydx,ALGO-USD,1,10970,360,1708384668,1708385029
dydx,DOGE-USD,9,13981,360,1708384668,1708385029
dydx,CELO-USD,1,10800,360,1708384668,1708385029
dydx,BCH-USD,20,16667,360,1708384668,1708385029
dydx,SUSHI-USD,2,11155,360,1708384668,1708385029
dydx,MKR-USD,2,11213,360,1708384668,1708385029
dydx,MATIC-USD,225,78851,360,1708384668,1708385029
dydx,AVAX-USD,11,13790,360,1708385029,1708385389
dydx,SOL-USD,18,16445,360,1708385029,1708385389
dydx,XMR-USD,1,10913,360,1708385029,1708385389
dydx,XTZ-USD,3,11418,360,1708385029,1708385389
dydx,ADA-USD,5,12037,360,1708385029,1708385389
dydx,YFI-USD,1,10985,360,1708385029,1708385389
dydx,XLM-USD,2,11258,360,1708385029,1708385389
dydx,COMP-USD,3,11380,360,1708385029,1708385389
dydx,AAVE-USD,3,11431,360,1708385029,1708385389
dydx,ATOM-USD,1,10920,360,1708385029,1708385389
dydx,MATIC-USD,23,7531,360,1708385029,1708385389
dydx,LINK-USD,10,3076,360,1708385029,1708385389
dydx,ICP-USD,10,2952,360,1708385029,1708385389
dydx,DOGE-USD,41,15345,360,1708385029,1708385389
dydx,BCH-USD,4,1190,360,1708385029,1708385389
dydx,ALGO-USD,3,897,360,1708385029,1708385389
dydx,SUSHI-USD,3,896,360,1708385029,1708385389
dydx,MKR-USD,1,297,360,1708385029,1708385389
dydx,LTC-USD,1,294,360,1708385029,1708385389
dydx,COMP-USD,2,700,360,1708385389,1708385749
dydx,SNX-USD,1,10858,360,1708385389,1708385749
dydx,1INCH-USD,10,13593,360,1708385389,1708385749
dydx,TRX-USD,1,11018,360,1708385389,1708385749
dydx,ENJ-USD,1,10879,360,1708385389,1708385749
dydx,SOL-USD,19,5870,360,1708385389,1708385749
dydx,ETH-USD,110,49173,360,1708385389,1708385749
dydx,UNI-USD,3,11444,360,1708385389,1708385749
dydx,EOS-USD,9,13207,360,1708385389,1708385749
dydx,ZRX-USD,2,11118,360,1708385389,1708385749
dydx,NEAR-USD,5,12037,360,1708385389,1708385749
dydx,DOT-USD,12,14081,360,1708385389,1708385749
dydx,DOGE-USD,25,8143,360,1708385389,1708385749
dydx,BCH-USD,4,1192,360,1708385389,1708385749
dydx,MATIC-USD,22,6919,360,1708385389,1708385749
dydx,XMR-USD,10,3077,360,1708385389,1708385749
dydx,XTZ-USD,2,592,360,1708385389,1708385749
dydx,LINK-USD,7,2083,360,1708385389,1708385749
dydx,CELO-USD,2,596,360,1708385389,1708385749
dydx,AAVE-USD,8,2380,360,1708385389,1708385749
dydx,AVAX-USD,2,589,360,1708385389,1708385749
dydx,ICP-USD,3,890,360,1708385389,1708385749
dydx,SUSHI-USD,1,297,360,1708385389,1708385749
dydx,LTC-USD,3,886,360,1708385389,1708385749
dydx,ATOM-USD,7,2080,360,1708385389,1708385749
dydx,FIL-USD,18,16395,360,1708385749,1708386109
dydx,ZEC-USD,5,12049,360,1708385749,1708386109
dydx,BTC-USD,19,17304,360,1708385749,1708386109
dydx,RUNE-USD,1,10787,360,1708385749,1708386109
dydx,DOT-USD,2,591,360,1708385749,1708386109
dydx,ETC-USD,8,12987,360,1708385749,1708386109
dydx,UMA-USD,1,10722,360,1708385749,1708386109
dydx,CRV-USD,9,13382,360,1708385749,1708386109
dydx,UNI-USD,9,2670,360,1708385749,1708386109
dydx,XMR-USD,13,4094,360,1708385749,1708386109
dydx,SOL-USD,18,5901,360,1708385749,1708386109
dydx,ETH-USD,73,28170,360,1708385749,1708386109
dydx,EOS-USD,7,2403,360,1708385749,1708386109
dydx,XTZ-USD,2,593,360,1708385749,1708386109
dydx,ATOM-USD,1,298,360,1708385749,1708386109
dydx,LINK-USD,13,4175,360,1708385749,1708386109
dydx,AAVE-USD,5,1484,360,1708385749,1708386109
dydx,DOGE-USD,5,1822,360,1708385749,1708386109
dydx,1INCH-USD,7,2420,360,1708385749,1708386109
dydx,ICP-USD,23,7023,360,1708385749,1708386109
dydx,CELO-USD,1,298,360,1708385749,1708386109
dydx,MATIC-USD,34,11363,360,1708385749,1708386109
dydx,BCH-USD,3,889,360,1708385749,1708386109
dydx,XLM-USD,6,2005,360,1708385749,1708386109
dydx,NEAR-USD,4,1182,360,1708385749,1708386109
dydx,MKR-USD,2,593,360,1708385749,1708386109
dydx,ENJ-USD,1,298,360,1708385749,1708386109
dydx,ZRX-USD,1,297,360,1708385749,1708386109
dydx,YFI-USD,1,297,360,1708385749,1708386109
dydx,ALGO-USD,1,300,360,1708385749,1708386109
dydx,ADA-USD,1,297,360,1708385749,1708386109
