datasource,symbol,message_count,bytes,duration,start_time,end_time
coinbase,AST-USD,4,1654,360,1708384668,1708385028
coinbase,AAVE-GBP,2,799,360,1708384668,1708385028
coinbase,SHIB-USDT,1,455,360,1708384668,1708385028
coinbase,ETH-DAI,18,7572,360,1708384668,1708385028
coinbase,BAT-ETH,2,853,360,1708384668,1708385028
coinbase,BLZ-USD,12,4967,360,1708384668,1708385028
coinbase,PNG-USD,56,23166,360,1708384668,1708385028
coinbase,RAD-USD,1,403,360,1708384668,1708385028
coinbase,CHZ-GBP,1,418,360,1708384668,1708385028
coinbase,HBAR-USD,496,212321,360,1708384668,1708385028
coinbase,NCT-USD,26,10872,360,1708385028,1708385388
coinbase,MNDE-USD,13,5448,360,1708385028,1708385388
coinbase,ENS-EUR,1,403,360,1708385028,1708385388
coinbase,AXS-BTC,1,424,360,1708385028,1708385388
coinbase,MATIC-USD,116,48679,360,1708385028,1708385388
coinbase,ETC-USD,9,3832,360,1708385028,1708385388
coinbase,AXS-USDT,2,799,360,1708385028,1708385388
coinbase,FX-USD,5,2035,360,1708385028,1708385388
coinbase,AERGO-USD,1,413,360,1708385028,1708385388
coinbase,RNDR-USD,615,253990,360,1708385028,1708385388
coinbase,HBAR-USD,829,355091,360,1708385028,1708385388
coinbase,PNG-USD,49,20306,360,1708385028,1708385388
coinbase,ETH-DAI,17,7149,360,1708385028,1708385388
coinbase,CHZ-GBP,4,1663,360,1708385028,1708385388
coinbase,SHIB-USDT,3,1362,360,1708385028,1708385388
coinbase,AAVE-GBP,1,401,360,1708385028,1708385388
coinbase,RNDR-USD,449,185373,360,1708385388,1708385749
coinbase,ETH-DAI,16,6734,360,1708385388,1708385749
coinbase,ETC-USD,59,25103,360,1708385388,1708385749
coinbase,OP-USD,80,32816,360,1708385388,1708385749
coinbase,ETH-USDT,74,31968,360,1708385388,1708385749
coinbase,FORT-USD,74,30816,360,1708385388,1708385749
coinbase,ICP-USD,93,39083,360,1708385388,1708385749
coinbase,MATIC-USD,114,47875,360,1708385388,1708385749
coinbase,LSETH-ETH,1,401,360,1708385388,1708385749
coinbase,MANA-USD,17,7144,360,1708385388,1708385749
coinbase,BTC-EUR,68,29632,360,1708385388,1708385749
coinbase,AVAX-USD,80,32914,360,1708385388,1708385749
coinbase,COTI-USD,12,5047,360,1708385388,1708385749
coinbase,ADA-ETH,1,429,360,1708385388,1708385749
coinbase,HBAR-USD,544,232781,360,1708385388,1708385749
coinbase,PNG-USD,19,7879,360,1708385388,1708385749
coinbase,MNDE-USD,20,8416,360,1708385388,1708385749
coinbase,AAVE-GBP,3,1200,360,1708385388,1708385749
coinbase,AXS-BTC,1,423,360,1708385388,1708385749
coinbase,FX-USD,5,2041,360,1708385388,1708385749
coinbase,NCT-USD,5,2091,360,1708385388,1708385749
coinbase,BLZ-USD,13,5392,360,1708385388,1708385749
coinbase,AXS-USDT,2,799,360,1708385388,1708385749
coinbase,MATIC-USD,135,56734,360,1708385749,1708386109
coinbase,REQ-USD,3,1243,360,1708385749,1708386109
coinbase,QNT-USDT,4,1638,360,1708385749,1708386109
coinbase,BICO-USDT,1,412,360,1708385749,1708386109
coinbase,CHZ-USDT,2,836,360,1708385749,1708386109
coinbase,BCH-EUR,6,2487,360,1708385749,1708386109
coinbase,SPA-USD,31,13164,360,1708385749,1708386109
coinbase,MINA-USD,21,8689,360,1708385749,1708386109
coinbase,OCEAN-USD,115,47754,360,1708385749,1708386109
coinbase,USDT-GBP,6,2506,360,1708385749,1708386109
coinbase,MPL-USD,2,805,360,1708385749,1708386109
coinbase,ICP-USD,239,100373,360,1708385749,1708386109
coinbase,RNDR-USD,646,267094,360,1708385749,1708386109
coinbase,ETH-DAI,23,9675,360,1708385749,1708386109
coinbase,HBAR-USD,362,155041,360,1708385749,1708386109
coinbase,ETC-USD,26,11049,360,1708385749,1708386109
coinbase,BTC-EUR,75,32672,360,1708385749,1708386109
coinbase,AVAX-USD,48,19738,360,1708385749,1708386109
coinbase,ETH-USDT,102,43993,360,1708385749,1708386109
coinbase,COTI-USD,15,6311,360,1708385749,1708386109
coinbase,MANA-USD,21,8814,360,1708385749,1708386109
coinbase,BLZ-USD,7,2897,360,1708385749,1708386109
coinbase,OP-USD,61,25027,360,1708385749,1708386109
coinbase,FORT-USD,50,20927,360,1708385749,1708386109
coinbase,SHIB-USDT,1,454,360,1708385749,1708386109
coinbase,FX-USD,3,1225,360,1708385749,1708386109
coinbase,NCT-USD,3,1253,360,1708385749,1708386109
coinbase,BAT-ETH,1,425,360,1708385749,1708386109
coinbase,MNDE-USD,7,2933,360,1708385749,1708386109
coinbase,AXS-USDT,1,399,360,1708385749,1708386109
coinbase,CHZ-GBP,2,834,360,1708385749,1708386109
coinbase,PNG-USD,2,830,360,1708385749,1708386109
coinbase,MATIC-USD,179,75258,360,1708386109,1708386469
coinbase,RNDR-USD,657,272472,360,1708386109,1708386469
coinbase,MINA-USD,32,13251,360,1708386109,1708386469
coinbase,BTC-EUR,102,44374,360,1708386109,1708386469
coinbase,BIT-USD,2,816,360,1708386109,1708386469
coinbase,ANKR-EUR,5,2095,360,1708386109,1708386469
coinbase,EOS-USD,50,20720,360,1708386109,1708386469
coinbase,AAVE-EUR,1,405,360,1708386109,1708386469
coinbase,FIL-EUR,6,2433,360,1708386109,1708386469
coinbase,NEAR-USDT,4,1640,360,1708386109,1708386469
coinbase,LTC-USD,184,78308,360,1708386109,1708386469
coinbase,NEAR-USD,71,29325,360,1708386109,1708386469
coinbase,ADA-USDT,1,413,360,1708386109,1708386469
coinbase,COMP-BTC,1,420,360,1708386109,1708386469
coinbase,HBAR-USD,468,200497,360,1708386109,1708386469
coinbase,ETH-USDT,26,11233,360,1708386109,1708386469
coinbase,COTI-USD,24,10130,360,1708386109,1708386469
coinbase,OP-USD,74,30335,360,1708386109,1708386469
coinbase,AVAX-USD,152,62552,360,1708386109,1708386469
coinbase,ETH-DAI,19,7991,360,1708386109,1708386469
coinbase,MANA-USD,32,13383,360,1708386109,1708386469
coinbase,FORT-USD,21,8770,360,1708386109,1708386469
coinbase,SPA-USD,173,73334,360,1708386109,1708386469
coinbase,OCEAN-USD,101,41937,360,1708386109,1708386469
coinbase,ICP-USD,176,73959,360,1708386109,1708386469
coinbase,FX-USD,5,2040,360,1708386109,1708386469
coinbase,USDT-GBP,4,1670,360,1708386109,1708386469
coinbase,BAT-ETH,1,426,360,1708386109,1708386469
coinbase,ETC-USD,44,18781,360,1708386109,1708386469
coinbase,NCT-USD,2,841,360,1708386109,1708386469
coinbase,REQ-USD,1,416,360,1708386109,1708386469
coinbase,BLZ-USD,14,5791,360,1708386109,1708386469
coinbase,CHZ-GBP,2,836,360,1708386109,1708386469
coinbase,PNG-USD,4,1655,360,1708386109,1708386469
coinbase,MNDE-USD,6,2505,360,1708386109,1708386469
coinbase,CHZ-USDT,4,1668,360,1708386109,1708386469
coinbase,LTC-USD,310,131848,360,1708386469,1708386830
coinbase,HBAR-USD,488,208947,360,1708386469,1708386830
coinbase,AXS-BTC,1,424,360,1708386469,1708386830
coinbase,NEAR-USD,102,42062,360,1708386469,1708386830
coinbase,USDT-GBP,12,5023,360,1708386469,1708386830
coinbase,ETC-EUR,8,3374,360,1708386469,1708386830
coinbase,AGLD-USD,1,412,360,1708386469,1708386830
coinbase,HIGH-USD,3,1223,360,1708386469,1708386830
coinbase,BAL-BTC,1,429,360,1708386469,1708386830
coinbase,SOL-USD,320,134561,360,1708386469,1708386830
coinbase,CTX-USD,1,402,360,1708386469,1708386830
coinbase,XRP-EUR,6,2561,360,1708386469,1708386830
coinbase,LDO-USD,112,45846,360,1708386469,1708386830
coinbase,BAT-EUR,1,418,360,1708386469,1708386830
coinbase,ETC-BTC,1,432,360,1708386469,1708386830
coinbase,BTC-EUR,126,54862,360,1708386469,1708386830
coinbase,RNDR-USD,667,276838,360,1708386469,1708386830
coinbase,AVAX-USD,106,43630,360,1708386469,1708386830
