datasource,symbol,message_count,bytes,duration,start_time,end_time
bitfinex,tALGUST,95,9702,360,1708384669,1708385029
bitfinex,tALGUSD,88,7475,360,1708384669,1708385029
bitfinex,tADAUSD,101,9074,360,1708384669,1708385029
bitfinex,t1INCH:UST,96,8892,360,1708384669,1708385029
bitfinex,tADAUST,96,8657,360,1708384669,1708385029
bitfinex,tAAVE:USD,96,8420,360,1708384669,1708385029
bitfinex,t1INCH:USD,94,8584,360,1708384669,1708385029
bitfinex,tAAVE:UST,96,8481,360,1708384669,1708385029
bitfinex,tADABTC,76,5429,360,1708384669,1708385029
bitfinex,tALGBTC,69,4347,360,1708384669,1708385029
bitfinex,tALGUST,93,7932,360,1708385029,1708385390
bitfinex,tAAVE:UST,96,8340,360,1708385029,1708385390
bitfinex,tAAVE:USD,95,8122,360,1708385029,1708385390
bitfinex,tADAUSD,96,8562,360,1708385029,1708385390
bitfinex,tADABTC,120,10883,360,1708385029,1708385390
bitfinex,t1INCH:USD,95,8611,360,1708385029,1708385390
bitfinex,t1INCH:UST,96,8751,360,1708385029,1708385390
bitfinex,tADAUST,102,9169,360,1708385029,1708385390
bitfinex,tALGBTC,75,4894,360,1708385029,1708385390
bitfinex,tALGUSD,103,9088,360,1708385029,1708385390
bitfinex,tAPPUSD,70,5880,360,1708385029,1708385390
bitfinex,tAMPUSD,84,6726,360,1708385029,1708385390
bitfinex,tAMPUST,86,6870,360,1708385029,1708385390
bitfinex,tAMPBTC,82,6519,360,1708385029,1708385390
bitfinex,tAPEUSD,95,8244,360,1708385029,1708385390
bitfinex,tAPEUST,91,7788,360,1708385029,1708385390
bitfinex,tALT2612:UST,69,4669,360,1708385029,1708385390
bitfinex,tALT2612:USD,69,4692,360,1708385029,1708385390
bitfinex,tAPENFT:UST,69,4623,360,1708385029,1708385390
bitfinex,tAPENFT:USD,69,4623,360,1708385029,1708385390
bitfinex,tALT2612:UST,72,4872,360,1708385390,1708385750
bitfinex,tALT2612:USD,72,4896,360,1708385390,1708385750
bitfinex,tAMPUSD,93,7579,360,1708385390,1708385750
bitfinex,tAMPUST,86,6257,360,1708385390,1708385750
bitfinex,tAMPBTC,76,5264,360,1708385390,1708385750
bitfinex,tAPENFT:UST,74,5163,360,1708385390,1708385750
bitfinex,tAPEUST,95,7995,360,1708385390,1708385750
bitfinex,tAPPUSD,72,4536,360,1708385390,1708385750
bitfinex,tALGUST,96,8268,360,1708385390,1708385750
bitfinex,tAAVE:UST,99,8680,360,1708385390,1708385750
bitfinex,tAAVE:USD,96,8273,360,1708385390,1708385750
bitfinex,tADAUSD,113,10350,360,1708385390,1708385750
bitfinex,tADABTC,98,8269,360,1708385390,1708385750
bitfinex,t1INCH:USD,99,9102,360,1708385390,1708385750
bitfinex,t1INCH:UST,99,9093,360,1708385390,1708385750
bitfinex,tADAUST,119,11063,360,1708385390,1708385750
bitfinex,tALGBTC,77,5423,360,1708385390,1708385750
bitfinex,tALGUSD,94,8138,360,1708385390,1708385750
bitfinex,tAPEUSD,100,8557,360,1708385390,1708385750
bitfinex,tAPENFT:USD,77,5605,360,1708385390,1708385750
bitfinex,tAVAX:USD,94,9394,360,1708385390,1708385750
bitfinex,tATOUST,88,7175,360,1708385390,1708385750
bitfinex,tAPTUSD,93,7982,360,1708385390,1708385750
bitfinex,tAPTUST,91,7683,360,1708385390,1708385750
