datasource,symbol,message_count,bytes,duration,start_time,end_time
kraken-futures,PF_DOTUSD,29,35140,30,1708328596,1708328627
kraken-futures,PF_ADAUSD,30,36119,30,1708328596,1708328627
kraken-futures,PF_SOLUSD,42,39031,30,1708328596,1708328627
kraken-futures,PF_UNIUSD,28,34404,30,1708328596,1708328627
kraken-futures,PF_LTCUSD,27,33670,30,1708328596,1708328627
kraken-futures,PF_XBTUSD,41,39170,30,1708328596,1708328627
kraken-futures,PF_ETHUSD,31,36480,30,1708328596,1708328627
kraken-futures,PF_XRPUSD,27,34031,30,1708328596,1708328627
kraken-futures,PF_BCHUSD,30,35868,30,1708328596,1708328627
kraken-futures,PF_ATOMUSD,30,35872,30,1708328596,1708328627
kraken-futures,PF_SOLUSD,31,19926,30,1708328627,1708328657
kraken-futures,PF_BCHUSD,31,19805,30,1708328627,1708328657
kraken-futures,PF_ETHUSD,31,20032,30,1708328627,1708328657
kraken-futures,PF_LTCUSD,30,18774,30,1708328627,1708328657
kraken-futures,PF_ATOMUSD,29,18432,30,1708328627,1708328657
kraken-futures,PF_XRPUSD,28,17460,30,1708328627,1708328657
kraken-futures,PF_UNIUSD,27,17156,30,1708328627,1708328657
kraken-futures,PF_XBTUSD,50,23154,30,1708328627,1708328657
kraken-futures,PF_DOTUSD,28,17864,30,1708328627,1708328657
kraken-futures,PF_ADAUSD,29,18728,30,1708328627,1708328657
kraken-futures,PF_XMRUSD,26,33269,30,1708328627,1708328657
kraken-futures,PF_LUNA2USD,28,34573,30,1708328627,1708328657
kraken-futures,PF_NEARUSD,29,35126,30,1708328627,1708328657
kraken-futures,PF_LINKUSD,30,36190,30,1708328627,1708328657
kraken-futures,PF_EOSUSD,27,33754,30,1708328627,1708328657
kraken-futures,PF_FILUSD,27,33726,30,1708328627,1708328657
kraken-futures,PF_GMTUSD,27,33776,30,1708328627,1708328657
kraken-futures,PF_OPUSD,29,34805,30,1708328627,1708328657
kraken-futures,PF_AVAXUSD,30,36113,30,1708328627,1708328657
kraken-futures,PF_MATICUSD,29,35565,30,1708328627,1708328657
kraken-futures,PF_FILUSD,29,18522,30,1708328657,1708328688
kraken-futures,PF_XMRUSD,28,17830,30,1708328657,1708328688
kraken-futures,PF_EOSUSD,28,17856,30,1708328657,1708328688
kraken-futures,PF_AVAXUSD,29,18723,30,1708328657,1708328688
kraken-futures,PF_ADAUSD,30,19352,30,1708328657,1708328688
kraken-futures,PF_DOTUSD,30,19121,30,1708328657,1708328688
kraken-futures,PF_MATICUSD,34,19270,30,1708328657,1708328688
kraken-futures,PF_LINKUSD,27,17422,30,1708328657,1708328688
kraken-futures,PF_LUNA2USD,26,16585,30,1708328657,1708328688
kraken-futures,PF_SOLUSD,29,18711,30,1708328657,1708328688
kraken-futures,PF_GMTUSD,27,17218,30,1708328657,1708328688
kraken-futures,PF_OPUSD,27,17049,30,1708328657,1708328688
kraken-futures,PF_BCHUSD,27,17241,30,1708328657,1708328688
kraken-futures,PF_ETHUSD,30,19282,30,1708328657,1708328688
