datasource,symbol,message_count,bytes,duration,start_time,end_time
apollox,SANDUSDT,435,73772,30,1708328595,1708328625
apollox,AXSUSDT,1018,168073,30,1708328595,1708328625
apollox,ETHUSDT,44,7480,30,1708328595,1708328625
apollox,DOGEUSDT,658,114394,30,1708328595,1708328625
apollox,DOTUSDT,263,43260,30,1708328595,1708328625
apollox,SOLUSDT,62,10557,30,1708328595,1708328625
apollox,ADAUSDT,391,64864,30,1708328595,1708328625
apollox,XRPUSDT,14,2375,30,1708328595,1708328625
apollox,1000SHIBUSDT,6,1059,30,1708328595,1708328625
apollox,BTCUSDT,57,9690,30,1708328595,1708328625
apollox,ADAUSDT,142,23611,30,1708328625,1708328655
apollox,AXSUSDT,664,109958,30,1708328625,1708328655
apollox,DOGEUSDT,780,135663,30,1708328625,1708328655
apollox,SOLUSDT,46,7837,30,1708328625,1708328655
apollox,SANDUSDT,316,53474,30,1708328625,1708328655
apollox,DOTUSDT,136,22453,30,1708328625,1708328655
apollox,MATICUSDT,743,125431,30,1708328625,1708328655
apollox,LRCUSDT,671,112762,30,1708328625,1708328655
apollox,GALAUSDT,873,150291,30,1708328625,1708328655
apollox,NEARUSDT,164,27071,30,1708328625,1708328655
apollox,FTMUSDT,349,59395,30,1708328625,1708328655
apollox,TRXUSDT,4,674,30,1708328625,1708328655
apollox,ETHUSDT,113,19210,30,1708328625,1708328655
apollox,BTCUSDT,32,5440,30,1708328625,1708328655
apollox,XRPUSDT,886,150099,30,1708328625,1708328655
apollox,AVAXUSDT,14,2304,30,1708328625,1708328655
apollox,ATOMUSDT,2,342,30,1708328625,1708328655
apollox,BNBUSDT,9,1514,30,1708328625,1708328655
apollox,1000SHIBUSDT,2,354,30,1708328625,1708328655
apollox,XRPUSDT,961,161990,30,1708328655,1708328686
apollox,DOTUSDT,715,118437,30,1708328655,1708328686
apollox,ADAUSDT,122,20265,30,1708328655,1708328686
apollox,AXSUSDT,494,81732,30,1708328655,1708328686
apollox,DOGEUSDT,796,138472,30,1708328655,1708328686
apollox,SANDUSDT,339,57403,30,1708328655,1708328686
apollox,MATICUSDT,835,140771,30,1708328655,1708328686
apollox,FTMUSDT,28,4753,30,1708328655,1708328686
apollox,GALAUSDT,1055,181595,30,1708328655,1708328686
apollox,LRCUSDT,997,167634,30,1708328655,1708328686
apollox,BNBUSDT,20,3370,30,1708328655,1708328686
apollox,GMTUSDT,1890,317590,30,1708328655,1708328686
apollox,MANAUSDT,1198,199959,30,1708328655,1708328686
apollox,ETCUSDT,159,26875,30,1708328655,1708328686
apollox,ETHUSDT,97,16517,30,1708328655,1708328686
apollox,SKLUSDT,596,100571,30,1708328655,1708328686
apollox,AAVEUSDT,388,64466,30,1708328655,1708328686
apollox,NEARUSDT,134,22120,30,1708328655,1708328686
apollox,1000SHIBUSDT,18,3164,30,1708328655,1708328686
apollox,TRXUSDT,5,842,30,1708328655,1708328686
apollox,SOLUSDT,6,1021,30,1708328655,1708328686
apollox,APEUSDT,13,2146,30,1708328655,1708328686
apollox,WAVESUSDT,1,172,30,1708328655,1708328686
apollox,ATOMUSDT,4,684,30,1708328655,1708328686
apollox,CAKEUSDT,123,20513,30,1708328655,1708328686
apollox,BTCUSDT,5,850,30,1708328655,1708328686
apollox,RUNEUSDT,3,492,30,1708328655,1708328686
apollox,AVAXUSDT,4,658,30,1708328655,1708328686
apollox,DOGEUSDT,188,32438,30,1708328686,1708328716
apollox,ADAUSDT,924,153790,30,1708328686,1708328716
apollox,DOTUSDT,493,81437,30,1708328686,1708328716
apollox,SANDUSDT,368,62352,30,1708328686,1708328716
