datasource,symbol,message_count,bytes,duration,start_time,end_time
coinbase,BTC-USDT,2,875,30,1708328594,1708328625
coinbase,ALICE-USD,1,407,30,1708328594,1708328625
coinbase,RPL-USD,1,401,30,1708328594,1708328625
coinbase,ATOM-USDT,1,407,30,1708328594,1708328625
coinbase,ETH-EUR,8,3460,30,1708328594,1708328625
coinbase,BNT-USD,1,427,30,1708328594,1708328625
coinbase,INV-USD,1,407,30,1708328594,1708328625
coinbase,CRV-BTC,1,435,30,1708328594,1708328625
coinbase,SUSHI-USD,1,421,30,1708328594,1708328625
coinbase,OP-USDT,1,406,30,1708328594,1708328625
coinbase,NCT-USD,3,1259,30,1708328625,1708328655
coinbase,CTSI-USD,1,416,30,1708328625,1708328655
coinbase,GLM-USD,1,410,30,1708328625,1708328655
coinbase,ENJ-BTC,3,1303,30,1708328625,1708328655
coinbase,QNT-USDT,1,409,30,1708328625,1708328655
coinbase,COVAL-USD,1,419,30,1708328625,1708328655
coinbase,ONDO-USD,14,5830,30,1708328625,1708328655
coinbase,C98-USD,4,1667,30,1708328625,1708328655
coinbase,LRC-BTC,1,431,30,1708328625,1708328655
coinbase,IMX-USD,7,2895,30,1708328625,1708328655
coinbase,ETH-EUR,5,2165,30,1708328625,1708328655
coinbase,BTC-USDT,2,875,30,1708328625,1708328655
coinbase,ONDO-USD,15,6260,30,1708328655,1708328685
coinbase,APT-USD,8,3252,30,1708328655,1708328685
coinbase,ZRX-USD,3,1314,30,1708328655,1708328685
coinbase,ROSE-USD,1,423,30,1708328655,1708328685
coinbase,KRL-USD,1,409,30,1708328655,1708328685
coinbase,SNX-BTC,1,430,30,1708328655,1708328685
coinbase,IMX-USDT,1,406,30,1708328655,1708328685
coinbase,BAT-BTC,1,433,30,1708328655,1708328685
coinbase,AXS-USD,1,404,30,1708328655,1708328685
coinbase,EOS-USD,1,416,30,1708328655,1708328685
coinbase,GUSD-USD,1,398,30,1708328655,1708328685
coinbase,ETH-EUR,3,1298,30,1708328655,1708328685
coinbase,C98-USD,1,417,30,1708328655,1708328685
coinbase,ETH-EUR,8,3458,30,1708328685,1708328715
coinbase,ONDO-USD,39,16270,30,1708328685,1708328715
coinbase,PYR-USD,1,404,30,1708328685,1708328715
coinbase,AERGO-USD,1,413,30,1708328685,1708328715
coinbase,BAND-USD,2,819,30,1708328685,1708328715
coinbase,RAI-USD,1,400,30,1708328685,1708328715
coinbase,EGLD-USD,1,400,30,1708328685,1708328715
coinbase,CTX-USD,1,403,30,1708328685,1708328715
coinbase,HIGH-USD,1,405,30,1708328685,1708328715
coinbase,MASK-EUR,1,396,30,1708328685,1708328715
coinbase,XRP-EUR,1,428,30,1708328685,1708328715
coinbase,XRP-USD,15,6502,30,1708328685,1708328715
coinbase,APT-USD,19,7753,30,1708328685,1708328715
coinbase,SUSHI-USD,3,1268,30,1708328685,1708328715
coinbase,IMX-USD,5,2076,30,1708328685,1708328715
coinbase,ROSE-USD,1,424,30,1708328685,1708328715
coinbase,OP-USDT,5,2027,30,1708328685,1708328715
coinbase,BTC-USDT,3,1297,30,1708328685,1708328715
coinbase,RPL-USD,1,401,30,1708328685,1708328715
coinbase,JASMY-USD,4,1725,30,1708328715,1708328746
coinbase,BLUR-USD,1,416,30,1708328715,1708328746
coinbase,CBETH-ETH,1,416,30,1708328715,1708328746
coinbase,GFI-USD,16,6561,30,1708328715,1708328746
coinbase,ETH-BTC,3,1272,30,1708328715,1708328746
coinbase,RBN-USD,2,834,30,1708328715,1708328746
coinbase,BAT-ETH,1,428,30,1708328715,1708328746
coinbase,WBTC-USD,1,429,30,1708328715,1708328746
coinbase,ARB-USD,1,417,30,1708328715,1708328746
coinbase,NEAR-USDT,1,407,30,1708328715,1708328746
coinbase,ETH-EUR,7,3020,30,1708328715,1708328746
coinbase,OP-USDT,5,2026,30,1708328715,1708328746
coinbase,NCT-USD,2,839,30,1708328715,1708328746
coinbase,XRP-USD,9,3902,30,1708328715,1708328746
coinbase,HIGH-USD,9,3678,30,1708328715,1708328746
coinbase,APT-USD,17,6941,30,1708328715,1708328746
coinbase,C98-USD,2,827,30,1708328715,1708328746
coinbase,ONDO-USD,30,12537,30,1708328715,1708328746
coinbase,BAND-USD,1,413,30,1708328715,1708328746
coinbase,IMX-USD,3,1247,30,1708328715,1708328746
coinbase,EOS-USD,8,3325,30,1708328715,1708328746
coinbase,CTSI-USD,1,420,30,1708328715,1708328746
coinbase,IMX-USDT,1,404,30,1708328715,1708328746
coinbase,BNT-USD,1,426,30,1708328746,1708328776
coinbase,KRL-USD,15,6137,30,1708328746,1708328776
coinbase,AXS-USD,26,10457,30,1708328746,1708328776
coinbase,C98-USD,5,2081,30,1708328746,1708328776
coinbase,ETH-EUR,4,1727,30,1708328746,1708328776
coinbase,PLU-USD,1,395,30,1708328746,1708328776
coinbase,CHZ-GBP,1,414,30,1708328746,1708328776
coinbase,ENS-EUR,1,403,30,1708328746,1708328776
coinbase,AGLD-USD,1,413,30,1708328746,1708328776
coinbase,MATIC-USD,2,834,30,1708328746,1708328776
coinbase,FIDA-USD,1,413,30,1708328746,1708328776
coinbase,ORCA-USD,18,7345,30,1708328746,1708328776
coinbase,DOT-EUR,1,407,30,1708328746,1708328776
coinbase,SHPING-USD,1,422,30,1708328746,1708328776
coinbase,PNG-USD,1,417,30,1708328746,1708328776
coinbase,XRP-USD,21,9126,30,1708328746,1708328776
coinbase,EGLD-USD,1,400,30,1708328746,1708328776
coinbase,ROSE-USD,3,1266,30,1708328746,1708328776
coinbase,ONDO-USD,9,3757,30,1708328746,1708328776
coinbase,APT-USD,4,1640,30,1708328746,1708328776
coinbase,HIGH-USD,13,5311,30,1708328746,1708328776
coinbase,CTSI-USD,1,419,30,1708328746,1708328776
coinbase,QNT-USDT,1,410,30,1708328746,1708328776
coinbase,NEAR-USDT,1,407,30,1708328746,1708328776
coinbase,IMX-USD,2,829,30,1708328746,1708328776
coinbase,CTX-USD,1,403,30,1708328746,1708328776
coinbase,APT-USD,11,4510,30,1708328776,1708328806
coinbase,XRP-USD,7,3046,30,1708328776,1708328806
coinbase,APE-EUR,1,406,30,1708328776,1708328806
coinbase,BONK-USD,3,1376,30,1708328776,1708328806
coinbase,HNT-USD,4,1637,30,1708328776,1708328806
coinbase,ANKR-GBP,1,414,30,1708328776,1708328806
coinbase,ROSE-USDT,2,837,30,1708328776,1708328806
coinbase,DASH-USD,1,418,30,1708328776,1708328806
coinbase,MATIC-USDT,3,1240,30,1708328776,1708328806
coinbase,COMP-USD,3,1220,30,1708328776,1708328806
coinbase,CHZ-USD,5,2098,30,1708328776,1708328806
coinbase,JASMY-USDT,1,424,30,1708328776,1708328806
coinbase,MATIC-USD,5,2098,30,1708328776,1708328806
coinbase,EOS-USD,1,411,30,1708328776,1708328806
coinbase,ETH-BTC,1,425,30,1708328776,1708328806
coinbase,ONDO-USD,4,1681,30,1708328776,1708328806
coinbase,ROSE-USD,1,423,30,1708328776,1708328806
coinbase,PNG-USD,2,833,30,1708328776,1708328806
coinbase,ETH-EUR,2,863,30,1708328776,1708328806
coinbase,EGLD-USD,2,802,30,1708328776,1708328806
coinbase,RBN-USD,7,2916,30,1708328776,1708328806
coinbase,AXS-USD,9,3605,30,1708328776,1708328806
coinbase,JASMY-USD,4,1728,30,1708328776,1708328806
coinbase,ORCA-USD,15,6137,30,1708328776,1708328806
